height,weight,label
134,41,정상체중
162,36,저체중
128,79,비만
172,88,비만
175,72,정상체중
126,88,비만
175,67,정상체중
186,42,저체중
169,63,정상체중
182,46,저체중
142,38,정상체중
200,87,정상체중
195,77,정상체중
198,35,저체중
151,71,비만
177,40,저체중
137,75,비만
197,45,저체중
180,80,정상체중
161,46,저체중
168,84,비만
164,57,정상체중
126,60,비만
174,68,정상체중
160,72,비만
150,56,정상체중
133,54,비만
178,37,저체중
150,56,정상체중
128,84,비만
174,61,정상체중
143,41,정상체중
131,45,비만
147,77,비만
165,87,비만
184,53,저체중
132,68,비만
168,75,비만
171,49,저체중
170,36,저체중
179,59,저체중
184,69,정상체중
161,65,비만
145,48,정상체중
129,56,비만
180,56,저체중
161,68,비만
159,36,저체중
146,72,비만
194,85,정상체중
168,75,비만
191,44,저체중
155,65,비만
184,47,저체중
185,52,저체중
199,82,정상체중
197,88,정상체중
142,61,비만
120,78,비만
186,83,정상체중
120,85,비만
194,48,저체중
193,37,저체중
138,38,정상체중
149,67,비만
156,47,정상체중
134,69,비만
198,38,저체중
160,76,비만
175,61,정상체중
183,46,저체중
178,37,저체중
165,69,비만
162,50,정상체중
144,59,비만
133,86,비만
179,63,정상체중
162,64,정상체중
128,78,비만
184,59,저체중
162,57,정상체중
162,54,정상체중
160,43,저체중
147,85,비만
138,83,비만
122,58,비만
161,71,비만
181,69,정상체중
181,85,비만
194,69,저체중
130,66,비만
179,39,저체중
169,41,저체중
174,53,저체중
192,38,저체중
137,70,비만
121,50,비만
131,40,정상체중
169,72,비만
199,79,정상체중
193,55,저체중
176,49,저체중
137,47,비만
174,78,비만
170,72,정상체중
132,48,비만
146,63,비만
167,39,저체중
158,50,정상체중
153,55,정상체중
163,60,정상체중
154,67,비만
161,60,정상체중
185,41,저체중
155,47,정상체중
146,65,비만
140,50,비만
171,47,저체중
159,60,정상체중
137,87,비만
177,82,비만
135,63,비만
130,36,정상체중
165,82,비만
167,48,저체중
169,68,정상체중
180,79,정상체중
172,84,비만
175,66,정상체중
149,77,비만
147,46,정상체중
160,67,비만
172,59,정상체중
133,54,비만
186,67,정상체중
128,69,비만
165,56,정상체중
163,45,저체중
154,39,저체중
155,36,저체중
187,77,정상체중
190,72,정상체중
183,38,저체중
182,75,정상체중
123,43,비만
165,87,비만
133,87,비만
144,48,정상체중
160,80,비만
168,35,저체중
186,80,정상체중
173,56,정상체중
177,84,비만
172,73,정상체중
122,45,비만
138,63,비만
147,46,정상체중
155,40,저체중
142,57,비만
185,89,비만
144,62,비만
148,39,저체중
132,58,비만
178,38,저체중
162,66,비만
120,66,비만
200,55,저체중
126,62,비만
187,83,정상체중
133,69,비만
151,70,비만
150,39,저체중
188,86,정상체중
183,84,비만
158,36,저체중
160,70,비만
183,66,정상체중
127,53,비만
135,85,비만
171,37,저체중
140,54,비만
154,36,저체중
200,72,저체중
124,46,비만
173,51,저체중
195,82,정상체중
164,64,정상체중
191,83,정상체중
178,36,저체중
150,63,비만
139,56,비만
129,90,비만
187,59,저체중
184,41,저체중
174,80,비만
183,78,정상체중
165,61,정상체중
143,69,비만
184,90,비만
166,61,정상체중
124,71,비만
177,64,정상체중
182,56,저체중
131,44,비만
129,51,비만
145,76,비만
188,70,정상체중
157,88,비만
196,41,저체중
190,40,저체중
169,42,저체중
143,70,비만
200,72,저체중
198,84,정상체중
127,79,비만
186,70,정상체중
199,35,저체중
126,68,비만
134,71,비만
134,62,비만
196,85,정상체중
122,43,비만
191,46,저체중
122,51,비만
162,83,비만
128,53,비만
120,77,비만
173,81,비만
153,78,비만
124,52,비만
184,44,저체중
145,87,비만
135,64,비만
150,41,저체중
178,37,저체중
177,83,비만
146,62,비만
175,65,정상체중
134,57,비만
171,48,저체중
181,55,저체중
148,40,저체중
188,47,저체중
140,66,비만
197,72,정상체중
174,38,저체중
168,86,비만
132,63,비만
120,70,비만
196,84,정상체중
156,89,비만
130,64,비만
171,49,저체중
191,83,정상체중
192,50,저체중
154,70,비만
185,76,정상체중
140,75,비만
196,48,저체중
147,77,비만
174,59,정상체중
120,85,비만
146,54,비만
136,87,비만
169,88,비만
121,43,비만
195,50,저체중
182,83,비만
136,88,비만
163,88,비만
140,59,비만
166,58,정상체중
166,50,저체중
159,49,정상체중
133,35,정상체중
189,55,저체중
197,57,저체중
139,65,비만
141,51,비만
127,82,비만
179,43,저체중
187,84,정상체중
123,81,비만
183,44,저체중
127,59,비만
141,79,비만
193,68,저체중
170,87,비만
200,86,정상체중
130,70,비만
190,50,저체중
165,60,정상체중
155,71,비만
156,49,정상체중
183,84,비만
161,88,비만
186,70,정상체중
161,84,비만
168,47,저체중
185,63,저체중
147,57,비만
143,67,비만
160,68,비만
183,70,정상체중
156,76,비만
152,60,비만
141,40,정상체중
165,67,정상체중
165,41,저체중
190,89,정상체중
165,51,정상체중
168,81,비만
131,47,비만
130,71,비만
148,51,정상체중
121,90,비만
167,70,비만
139,39,정상체중
174,48,저체중
135,72,비만
187,75,정상체중
196,43,저체중
188,60,저체중
197,82,정상체중
181,79,정상체중
159,85,비만
192,58,저체중
169,39,저체중
200,82,정상체중
186,65,정상체중
138,55,비만
183,76,정상체중
198,86,정상체중
199,55,저체중
156,42,저체중
181,68,정상체중
139,70,비만
198,72,저체중
171,83,비만
134,37,정상체중
159,73,비만
131,85,비만
195,43,저체중
130,58,비만
186,64,저체중
139,80,비만
160,43,저체중
156,47,정상체중
146,37,저체중
136,83,비만
125,61,비만
181,90,비만
184,39,저체중
148,50,정상체중
155,49,정상체중
143,67,비만
141,41,정상체중
149,46,정상체중
138,42,정상체중
176,69,정상체중
177,49,저체중
174,76,비만
190,52,저체중
189,79,정상체중
181,73,정상체중
182,65,정상체중
144,35,저체중
139,82,비만
196,45,저체중
174,51,저체중
136,40,정상체중
127,58,비만
164,66,정상체중
196,50,저체중
147,55,비만
178,56,저체중
171,77,비만
149,36,저체중
181,72,정상체중
153,80,비만
131,86,비만
191,61,저체중
164,71,비만
123,80,비만
199,89,정상체중
133,52,비만
167,66,정상체중
127,66,비만
148,74,비만
144,65,비만
168,40,저체중
156,78,비만
148,44,정상체중
152,39,저체중
157,76,비만
123,55,비만
197,75,정상체중
195,83,정상체중
143,39,정상체중
177,88,비만
197,84,정상체중
149,42,정상체중
127,57,비만
124,57,비만
184,58,저체중
136,69,비만
124,70,비만
122,88,비만
163,50,정상체중
152,45,정상체중
157,88,비만
123,50,비만
169,37,저체중
179,38,저체중
179,82,비만
125,64,비만
129,37,정상체중
135,73,비만
178,65,정상체중
130,39,정상체중
152,87,비만
153,63,비만
132,53,비만
129,87,비만
121,46,비만
190,54,저체중
160,72,비만
198,43,저체중
142,71,비만
130,77,비만
173,35,저체중
157,39,저체중
164,73,비만
178,84,비만
123,77,비만
194,75,정상체중
150,73,비만
191,46,저체중
169,46,저체중
179,68,정상체중
150,73,비만
147,55,비만
179,39,저체중
200,90,정상체중
147,81,비만
139,90,비만
136,72,비만
151,35,저체중
196,52,저체중
151,51,정상체중
150,57,비만
174,51,저체중
174,86,비만
199,75,정상체중
125,57,비만
194,44,저체중
138,38,정상체중
157,59,정상체중
162,61,정상체중
160,60,정상체중
186,45,저체중
180,82,비만
173,44,저체중
152,72,비만
142,71,비만
166,63,정상체중
189,58,저체중
164,61,정상체중
182,76,정상체중
125,55,비만
178,44,저체중
157,65,비만
162,55,정상체중
141,53,비만
194,68,저체중
122,86,비만
163,55,정상체중
163,60,정상체중
184,68,정상체중
162,40,저체중
184,43,저체중
145,39,정상체중
175,40,저체중
143,85,비만
123,64,비만
139,63,비만
133,37,정상체중
157,77,비만
120,73,비만
190,39,저체중
181,39,저체중
190,61,저체중
180,40,저체중
176,40,저체중
200,57,저체중
191,55,저체중
154,60,비만
175,67,정상체중
153,58,정상체중
159,61,정상체중
151,88,비만
198,80,정상체중
173,71,정상체중
195,56,저체중
140,40,정상체중
128,59,비만
134,76,비만
124,39,비만
125,63,비만
175,76,정상체중
149,73,비만
167,60,정상체중
158,73,비만
130,49,비만
122,65,비만
126,75,비만
199,44,저체중
158,47,정상체중
123,50,비만
194,81,정상체중
170,79,비만
188,52,저체중
182,85,비만
121,71,비만
175,49,저체중
146,43,정상체중
125,53,비만
173,78,비만
136,57,비만
179,63,정상체중
169,77,비만
140,60,비만
192,59,저체중
185,80,정상체중
135,45,정상체중
148,90,비만
181,65,정상체중
142,76,비만
150,56,정상체중
194,64,저체중
134,83,비만
140,53,비만
200,48,저체중
183,65,정상체중
164,78,비만
188,53,저체중
177,40,저체중
186,79,정상체중
196,86,정상체중
185,67,정상체중
151,67,비만
142,47,정상체중
192,49,저체중
168,78,비만
184,39,저체중
154,80,비만
124,59,비만
147,78,비만
143,49,정상체중
182,58,저체중
171,65,정상체중
136,70,비만
135,63,비만
167,54,정상체중
193,69,정상체중
195,88,정상체중
191,37,저체중
123,73,비만
197,55,저체중
165,80,비만
185,69,정상체중
120,71,비만
160,41,저체중
168,59,정상체중
172,76,비만
139,40,정상체중
157,52,정상체중
180,55,저체중
183,61,저체중
146,79,비만
145,49,정상체중
170,81,비만
166,62,정상체중
159,43,저체중
127,68,비만
131,45,비만
160,89,비만
154,60,비만
195,69,저체중
171,60,정상체중
139,53,비만
175,72,정상체중
184,65,정상체중
137,60,비만
124,37,정상체중
181,65,정상체중
130,45,비만
194,71,정상체중
158,89,비만
194,85,정상체중
160,83,비만
164,67,정상체중
139,84,비만
182,76,정상체중
148,77,비만
163,64,정상체중
174,88,비만
164,68,비만
142,56,비만
197,36,저체중
139,39,정상체중
151,35,저체중
155,68,비만
168,72,비만
160,49,정상체중
169,65,정상체중
134,88,비만
194,51,저체중
130,48,비만
153,74,비만
184,46,저체중
120,50,비만
149,66,비만
187,55,저체중
193,61,저체중
142,44,정상체중
120,46,비만
159,75,비만
155,87,비만
152,89,비만
165,80,비만
134,40,정상체중
153,57,정상체중
177,71,정상체중
142,89,비만
132,66,비만
177,81,비만
185,86,비만
125,78,비만
198,76,정상체중
187,62,저체중
194,69,저체중
130,59,비만
163,38,저체중
196,65,저체중
142,71,비만
